央視頻道,#genre#
靖天電影,rtmp://45.92.126.226/channel/60b4e50239e1b02e8b910d58?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplghWqWFa%2FRw3tGNF7vys%2FTXdBAnc%2BYbrUpogDq3MZnOL
動物星球,rtmp://45.92.126.226/channel/60b4e50239e1b02e8b910d6c?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplghWqWFa%2FRw3tGNF7vys%2FTXdBAnc%2BYbrUpogDq3MZnOL
探索,rtmp://45.92.126.226/channel/60b4e50239e1b02e8b910d6e?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplghWqWFa%2FRw3tGNF7vys%2FTXdBAnc%2BYbrUpogDq3MZnOL
東森戲劇,rtmp://45.92.126.226/channel/60b4e50239e1b02e8b910d88?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplghWqWFa%2FRw3tGNF7vys%2FTXdBAnc%2BYbrUpogDq3MZnOL
中視新聞,rtmp://45.92.126.226/channel/60c316c5961593122ebaf900?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplghWqWFa%2FRw3tGNF7vys%2FTXdBAnc%2BYbrUpogDq3MZnOL
公視2,rtmp://45.92.126.226/channel/60c31796961593122ebaf908?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplghWqWFa%2FRw3tGNF7vys%2FTXdBAnc%2BYbrUpogDq3MZnOL
靖天映畫,rtmp://45.92.126.226/channel/60c34395961593122ebaf994?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplghWqWFa%2FRw3tGNF7vys%2FTXdBAnc%2BYbrUpogDq3MZnOL
ETtoday綜合台,rtmp://45.92.126.226/channel/60b4e50239e1b02e8b910d3a?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplghWqWFa%2FRw3tGNF7vys%2FTXdBAnc


港澳台,#genre#

凤凰中文,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰资讯,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
凤凰中文,http://223.110.245.138/PLTV/3/224/3221226922/index.m3u8
凤凰中文,http://223.110.245.139/PLTV/3/224/3221226922/index.m3u8
凤凰资讯,http://223.110.245.136/PLTV/3/224/3221226923/index.m3u8
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰资讯,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8?time=1615209027505
凤凰资讯,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8?time=1615209063576
凤凰中文,https://hnan.cloud/HK/AQtU.m3u8
凤凰资讯,https://hnan.cloud/HK/AQtQ.m3u8
凤凰香港,https://hnan.cloud/HK/BSJE.m3u8
凤凰中文,http://zb.ios.ifeng.com/live/05QGDA0CIRK/index.m3u8
凤凰资讯,http://zb.ios.ifeng.com/live/05QGCOB3T34/index.m3u8
凤凰资讯,http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰中文,https://d16rr0jr5bkmtx.cloudfront.net/p3_cbr_lo_720p.m3u8
凤凰中文,https://d16rr0jr5bkmtx.cloudfront.net/p3_cbr_lo.m3u8
凤凰资讯,https://d158f3mdhc5kf4.cloudfront.net/p1_cbr_lo_720p.m3u8
凤凰资讯,https://d158f3mdhc5kf4.cloudfront.net/p1_cbr_lo.m3u8
凤凰香港,https://d1rq1yf783ri9s.cloudfront.net/p2_cbr_lo_720p.m3u8
凤凰香港,https://d1rq1yf783ri9s.cloudfront.net/p2_cbr_lo.m3u8

凤凰中文台,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225942/1.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
无线新闻，http://190.2.133.47:8278/streams/d/Inews/playlist.m3u8
澳视澳门,http://live3.tdm.com.mo/ch1/ch1.live/playlist.m3u8
澳视网站,http://live4.tdm.com.mo/ch2/_definst_//ch2.live/playlist.m3u8
澳门澳门,http://live4.tdm.com.mo/ch3/_definst_//ch3.live/playlist.m3u8
澳门资讯,http://live4.tdm.com.mo/ch5/_difinst_/info_ch5.live/playlist.m3u8
澳门综艺,http://live3.tdm.com.mo/ch6/hd_ch6.live/playlist.m3u8
民视新闻,http://210.61.56.23/hls/ftvtv/index.m3u8
民视新闻,https://1.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
民视新闻,https://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
民视新闻,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
民视新闻,http://seb.sason.top/sc/msxw_fhd.m3u8
中台湾生活网，http://58.99.33.16:1935/liveedge17/live_020_3.stream/chunklist.m3u8
中台湾生活网，http://58.99.33.16:1935/liveedge17/live_852_3.stream/chunklist.m3u8
中台湾生活网，http://58.99.33.16:1935/liveedge17/live_853_3.stream/chunklist.m3u8
中台湾生活网，http://58.99.33.16:1935/liveedge17/live_854_3.stream/chunklist.m3u8
美丽人生,http://58.99.33.16:1935/liveedge17/live_070_3.stream/chunklist.m3u8
海豚综合,http://58.99.33.16:1935/liveedge17/live_077_3.stream/chunklist.m3u8
寰宇新闻,http://58.99.33.16:1935/liveedge17/live_163_3.stream/chunklist.m3u8
亚洲旅游,http://58.99.33.16:1935/liveedge17/live_172_3.stream/chunklist.m3u8
壹新闻,http://stream.nexttv.com.tw/n001/hd/live.m3u8
壹新闻,http://stream.nexttv.com.tw/n001/playlist.m3u8
东森财经新闻，http://seb.sason.top/sc/dscjxw_fhd.m3u8
东森新闻,http://seb.sason.top/sc/dsxw_fhd.m3u8
三立iNews,http://seb.sason.top/sc/slinews_fhd.m3u8
台视新闻,http://seb.sason.top/sc/tsxw_fhd.m3u8
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
经典功夫台，http://ftp9524803.host166.gotoip4.cn/bilibili.php?id=21715386
三立直播新闻，https://raw.githubusercontent.com/etag2000/IPTV/YTlive/setlive.m3u8
中视新闻,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ctvnews.m3u8
民视新闻台,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ftvnews.m3u8
华视新闻资讯，https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ctsnews.m3u8
寰宇新闻台,https://raw.githubusercontent.com/LiuYi0526/IPTV/YTlive/hyxw.m3u8
寰宇新闻台,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/hyxw.m3u8
台视新闻,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ttvnews.m3u8
中天新闻,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ctinews.m3u8
TVBS新闻台，https://raw.githubusercontent.com/LiuYi0526/IPTV/YTlive/tvbsnews.m3u8
TVBS新闻台，https://raw.githubusercontent.com/etag2000/IPTV/YTlive/tvbsnews.m3u8
大陆新闻台,https://api.leonardpark.dev/live/icable/109
有线财经资讯台，https://api.leonardpark.dev/live/icable/108
有线直播台,https://api.leonardpark.dev/live/icable/110
RTHK31,http://livetv.dnsfor.me:80/channel.1.m3u8
RTHK32,http://livetv.dnsfor.me:80/channel.2.m3u8
开电视，http://livetv.dnsfor.me:80/channel.9.m3u8
无线新闻台,http://livetv.dnsfor.me:80/channel.10.m3u8
无线财经资讯台，http://livetv.dnsfor.me:80/channel.11.m3u8
东森新闻,http://50.7.61.147:30080/Entry/etnews
HBO，http://50.7.61.148:30080/Entry/hbo
纬来日本,http://50.7.61.147:30080/Entry/vljp
台视高清,http://50.7.61.148:30080/Entry/ttv
TVBS高清,http://50.7.61.148:30080/Entry/tvbs
民视新闻,http://50.7.61.148:30080/Entry/ftvnews
中视高清,http://50.7.61.148:30080/Entry/ctv
TVBS新闻高清,http://50.7.61.148:30080/Entry/tvbsnews
非凡商业高清,http://50.7.61.147:30080/Entry/ubnbus
薄层色谱法，http://50.7.61.147:30080/Entry/tlc
JET综合,http://50.7.61.147:30080/Entry/jet
民视高清,http://50.7.61.147:30080/Entry/ftv
华视CTS HD,http://50.7.61.147:30080/Entry/cts
壹新闻高清,http://50.7.61.147:30080/Entry/etv
SET三立台湾,http://50.7.61.148:30080/Entry/settw-
卫视中文,http://50.7.61.148:30080/Entry/starchinese
AXN，http://50.7.61.148:30080/Entry/axn
RTHK31,https://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_2052_av-b.m3u8
RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8
开电视,http://media.fantv.hk/m3u8/archive/channel2.m3u8
大立电视，http://www.dalitv.com.tw:4568/live/dali/index.m3u8
东网直播1台,https://streamw-az-news3.on.cc/video/playlist720p.m3u8
澳视综艺,http://live3.tdm.com.mo:1935/ch6/hd_ch6.live/playlist.m3u8
澳门澳门,http://live4.tdm.com.mo/ch3/definst//ch3.live/playlist.m3u8
澳门体育，http://live4.tdm.com.mo/ch4/_definst_/sport_ch4.live/playlist.m3u8
澳视澳门,http://live4.tdm.com.mo/ch1/_definst_/ch1.live/playlist.m3u8
澳视网站,http://live4.tdm.com.mo/ch2/_definst_/ch2.live/playlist.m3u8
澳门资讯,http://live4.tdm.com.mo/ch5/_definst_/info_ch5.live/playlist.m3u8
中天娱乐，http://125.227.210.37:15796/VideoInput/play.ts
东森洋片,http://125.227.210.37:18685/VideoInput/play.ts
东森戏剧，http://125.227.210.37:17524/VideoInput/play.ts


民視,http://45.11.92.153/lbq/twtv88.php?id=26
民視,http://45.11.92.153/lbq/twtv88.php?id=336
台視,http://45.11.92.153/lbq/twtv88.php?id=27
台視,http://45.11.92.153/lbq/twtv88.php?id=326
台視,http://45.11.92.153/lbq/twtv88.php?id=312
中視,http://45.11.92.153/lbq/twtv88.php?id=333
中視,http://45.11.92.153/lbq/twtv88.php?id=28
中視,http://45.11.92.153/lbq/twtv88.php?id=1041
華視,http://45.11.92.153/lbq/twtv88.php?id=32
華視,http://45.11.92.153/lbq/twtv88.php?id=2282
公視,http://45.11.92.153/lbq/twtv88.php?id=86
公視測試,http://45.11.92.153/lbq/twtv88.php?id=2302
幸福空間居家,http://45.11.92.153/lbq/twtv88.php?id=61
好消息,http://45.11.92.153/lbq/twtv88.php?id=104
原住民電視,http://45.11.92.153/lbq/twtv88.php?id=95
客家電視,http://45.11.92.153/lbq/twtv88.php?id=76
緯來綜合,http://45.11.92.153/lbq/twtv88.php?id=340
八大第一,http://45.11.92.153/lbq/twtv88.php?id=318
八大綜合,http://45.11.92.153/lbq/twtv88.php?id=2286
東風衛視,http://45.11.92.153/lbq/twtv88.php?id=2152
三立臺灣,http://45.11.92.153/lbq/twtv88.php?id=35
三立臺灣,http://45.11.92.153/lbq/twtv88.php?id=21
三立都會,http://45.11.92.153/lbq/twtv88.php?id=38
三立都會,http://45.11.92.153/lbq/twtv88.php?id=1001
衛視中文,http://45.11.92.153/lbq/twtv88.php?id=342
東森綜合,http://45.11.92.153/lbq/twtv88.php?id=372
東森超視,http://45.11.92.153/lbq/twtv88.php?id=80
東森購物2,http://45.11.92.153/lbq/twtv88.php?id=1156
中天綜合,http://45.11.92.153/lbq/twtv88.php?id=54
中天娛樂,http://45.11.92.153/lbq/twtv88.php?id=324
TVBS歡樂,http://45.11.92.153/lbq/twtv88.php?id=40
TVBS歡樂,http://45.11.92.153/lbq/twtv88.php?id=1358
八大精彩,http://45.11.92.153/lbq/twtv88.php?id=1024
JET綜合,http://45.11.92.153/lbq/twtv88.php?id=41
東森購物1,http://45.11.92.153/lbq/twtv88.php?id=1155
TVBS,http://45.11.92.153/lbq/twtv88.php?id=16
TVBS,http://45.11.92.153/lbq/twtv88.php?id=2273
緯來育樂,http://45.11.92.153/lbq/twtv88.php?id=338
緯來日本,http://45.11.92.153/lbq/twtv88.php?id=337
緯來日本,http://45.11.92.153/lbq/twtv88.php?id=46
國興衛視,http://45.11.92.153/lbq/twtv88.php?id=65
信大電視,http://45.11.92.153/lbq/twtv88.php?id=422
八大娱乐,http://45.11.92.153/lbq/twtv88.php?id=105
好消息2,http://45.11.92.153/lbq/twtv88.php?id=363
高點綜合,http://45.11.92.153/lbq/twtv88.php?id=99
中天亞洲,http://45.11.92.153/lbq/twtv88.php?id=2277
中天亞洲,http://45.11.92.153/lbq/twtv88.php?id=322
民視綜藝,http://45.11.92.153/lbq/twtv88.php?id=98
民視第一台,http://45.11.92.153/lbq/twtv88.php?id=34
民視台灣,http://45.11.92.153/lbq/twtv88.php?id=36
龍華日韓,http://45.11.92.153/lbq/twtv88.php?id=382
豬哥亮歌廳秀,http://45.11.92.153/lbq/twtv88.php?id=75
ELTA娛樂台,http://45.11.92.153/lbq/twtv88.php?id=351
星衛娛樂,http://45.11.92.153/lbq/twtv88.php?id=89
靖天國際,http://45.11.92.153/lbq/twtv88.php?id=345
三立綜合,http://45.11.92.153/lbq/twtv88.php?id=315
靖天資訊,http://45.11.92.153/lbq/twtv88.php?id=49
靖天綜合,http://45.11.92.153/lbq/twtv88.php?id=308
中視經典,http://45.11.92.153/lbq/twtv88.php?id=185
寰宇綜合,http://45.11.92.153/lbq/twtv88.php?id=190
中視菁采,http://45.11.92.153/lbq/twtv88.php?id=74
TVBS精采,http://45.11.92.153/lbq/twtv88.php?id=66
年代much,http://45.11.92.153/lbq/twtv88.php?id=1359
ELTA綜合,http://45.11.92.153/lbq/twtv88.php?id=1137
双子衛視,http://45.11.92.153/lbq/twtv88.php?id=29
TVN台湾版,http://45.11.92.153/lbq/twtv88.php?id=2288
東森購物3,http://45.11.92.153/lbq/twtv88.php?id=1584
MOMO購物1,http://45.11.92.153/lbq/twtv88.php?id=1585
MOMO購物2,http://45.11.92.153/lbq/twtv88.php?id=1586
天良綜合,http://45.11.92.153/lbq/twtv88.php?id=1587
誠心電視,http://45.11.92.153/lbq/twtv88.php?id=1590
美好購物1,http://45.11.92.153/lbq/twtv88.php?id=1591
美好購物2,http://45.11.92.153/lbq/twtv88.php?id=1592
大立電視,http://45.11.92.153/lbq/twtv88.php?id=1593
信吉衛視,http://45.11.92.153/lbq/twtv88.php?id=294
三立新聞,http://45.11.92.153/lbq/twtv88.php?id=2392
三立新聞,http://45.11.92.153/lbq/twtv88.php?id=2279
三立新聞,http://45.11.92.153/lbq/twtv88.php?id=4
東森新聞,http://45.11.92.153/lbq/twtv88.php?id=2393
東森新聞,http://45.11.92.153/lbq/twtv88.php?id=2419
東森新聞,http://45.11.92.153/lbq/twtv88.php?id=1016
中天新聞,http://45.11.92.153/lbq/twtv88.php?id=2420
中天新聞,http://45.11.92.153/lbq/twtv88.php?id=3
民視新聞,http://45.11.92.153/lbq/twtv88.php?id=2395
民視新聞,http://45.11.92.153/lbq/twtv88.php?id=2421
民視新聞,http://45.11.92.153/lbq/twtv88.php?id=13
TVBS新聞,http://45.11.92.153/lbq/twtv88.php?id=2396
TVBS新聞,http://45.11.92.153/lbq/twtv88.php?id=2422
TVBS新聞,http://45.11.92.153/lbq/twtv88.php?id=2
東森財經,http://45.11.92.153/lbq/twtv88.php?id=2397
東森財經,http://45.11.92.153/lbq/twtv88.php?id=2423
東森財經,http://45.11.92.153/lbq/twtv88.php?id=12
華視新聞,http://45.11.92.153/lbq/twtv88.php?id=2424
華視新聞,http://45.11.92.153/lbq/twtv88.php?id=6
三立iNEWS,http://45.11.92.153/lbq/twtv88.php?id=2425
三立iNEWS,http://45.11.92.153/lbq/twtv88.php?id=8
台視新聞,http://45.11.92.153/lbq/twtv88.php?id=2399
台視新聞,http://45.11.92.153/lbq/twtv88.php?id=2426
台視新聞,http://45.11.92.153/lbq/twtv88.php?id=1
中視新聞,http://45.11.92.153/lbq/twtv88.php?id=2400
寰宇新聞,http://45.11.92.153/lbq/twtv88.php?id=2401
寰宇新聞,http://45.11.92.153/lbq/twtv88.php?id=304
年代新聞,http://45.11.92.153/lbq/twtv88.php?id=1099
壹新聞,http://45.11.92.153/lbq/twtv88.php?id=494
台視財經,http://45.11.92.153/lbq/twtv88.php?id=300
三立国際,http://45.11.92.153/lbq/twtv88.php?id=2285
非凡商業,http://45.11.92.153/lbq/twtv88.php?id=187
FRANCE 24,http://45.11.92.153/lbq/twtv88.php?id=1042
CBN News,http://45.11.92.153/lbq/twtv88.php?id=499
半島國際新聞,http://45.11.92.153/lbq/twtv88.php?id=1498
東森戲劇,http://45.11.92.153/lbq/twtv88.php?id=321
八大戲劇,http://45.11.92.153/lbq/twtv88.php?id=81
緯來戲劇,http://45.11.92.153/lbq/twtv88.php?id=339
衛視電影,http://45.11.92.153/lbq/twtv88.php?id=93
東森電影,http://45.11.92.153/lbq/twtv88.php?id=350
緯來電影,http://45.11.92.153/lbq/twtv88.php?id=96
HBO HD,http://45.11.92.153/lbq/twtv88.php?id=332
東森洋片,http://45.11.92.153/lbq/twtv88.php?id=1128
壹電影,http://45.11.92.153/lbq/twtv88.php?id=2284
好萊塢電影,http://45.11.92.153/lbq/twtv88.php?id=37
愛爾達影劇,http://45.11.92.153/lbq/twtv88.php?id=50

香港2,#genre#
港台電視31,http://185.207.176.189:8080/channels/tv-31/playlist.m3u8#http://rthklive1-lh.akamaihd.net:80/i/rthk31_1@167495/index_5400_av-p.m3u8#https://cdn.hkdtmb.com/hls/31/index.m3u8
港台電視32,http://185.207.176.189:8080/channels/tv-32/playlist.m3u8#https://cdn.hkdtmb.com/hls/32/index.m3u8#http://rthklive2-lh.akamaihd.net:80/i/rthk32_1@168450/index_1080_av-p.m3u8
港台電視33,http://185.207.176.189:8080/channels/tv-33/playlist.m3u8#https://cdn.hkdtmb.com/hls/33/index.m3u8
香港電台視像新聞直播,https://rthkcnews-lh.akamaihd.net/i/rthknews_1@312607/index_190000011_av-b.m3u8
香港電台普通話台,https://rthkaudio6-lh.akamaihd.net/i/radiopth_1@355869/index_56_a-p.m3u8
香港国际财经台,https://cdn.hkdtmb.com/hls/76/index.m3u8#https://www.navchina.cf/IPTV/icable.php?id=76
香港开电视,https://cdn.hkdtmb.com/hls/77/index.m3u8#http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8#https://www.navchina.cf/IPTV/icable.php?id=77
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
翡翠台,http://185.207.176.189:8080/channels/tv-81/playlist.m3u8#https://cdn.hkdtmb.com/hls/81/index.m3u8#https://cdn.hkdtmb.com/hls/81b/index.m3u8#http://61.238.6.49:8000/bysid/1
J2,http://185.207.176.189:8080/channels/tv-82/playlist.m3u8#https://cdn.hkdtmb.com/hls/82/index.m3u8
无线新闻,https://cdn.hkdtmb.com/hls/83/index.m3u8
无线新闻,http://livetv.dnsfor.me:80/channel.10.m3u8
TVB星河频道,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
明珠台,http://185.207.176.189:8080/channels/tv-84/playlist.m3u8#https://cdn.hkdtmb.com/hls/84/index.m3u8#https://cdn.hkdtmb.com/hls/84b/index.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1,tvming-XGMingZhu
无线财经,http://185.207.176.189:8080/channels/tv-85/playlist.m3u8#https://cdn.hkdtmb.com/hls/85/index.m3u8#http://www.chahaoquan.com/wz/epg/tvb.php?id=2
無綫新聞 newsevent1,http://www.chahaoquan.com/wz/epg/tvb.php?id=3
無綫新聞 newsevent2,http://www.chahaoquan.com/wz/epg/tvb.php?id=4
ViuTVsix,http://185.207.176.189:8080/channels/tv-96/playlist.m3u8#https://cdn.hkdtmb.com/hls/96/index.m3u8#http://61.238.6.49:8000/bysid/96
ViuTV,http://185.207.176.189:8080/channels/tv-99/playlist.m3u8#https://cdn.hkdtmb.com/hls/99/index.m3u8#http://61.238.6.49:8000/bysid/99
有线财经资讯台,https://www.navchina.cf/IPTV/icable.php?id=38#https://api.leonardpark.dev/live/icable/108
有线新闻台,https://api.leonardpark.dev/live/icable/109#https://api.leonardpark.dev/live/icable/109#https://www.navchina.cf/IPTV/icable.php?id=37#https://api.leonardpark.dev/live/icable/109#https://uc6.i-cable.com/liveJoemud_ts/_definst_/4-94428f8c-1628990336-1629076916-29c350ab94bec3f9a06a92ea1eb81a89-8d95fce207e388b_854-03/freehd209.live/playlist.m3u8
有線直播新聞台,https://www.navchina.cf/IPTV/icable.php?id=39#https://api.leonardpark.dev/live/icable/110
有線綜合娛樂台,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-CN/03.m3u8
有線高清603台,http://45.11.92.252/luck/940049/13
有線18台,rtmp://161.202.204.248:1935/sat/hk042#http://45.11.92.252/luck/940049/14
有線電影台 HD,http://aliplay.17zuoye.cn/live/4a2d43c8da89c589b927b54a41543af6.m3u8
凤凰中文,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
凤凰资讯,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
鳳凰衛視電影台,rtmp://58.200.131.2:1935/livetv/fhdy
now爆谷台,http://45.11.92.252/luck/940049/26
now直播台,http://livetv.dnsfor.me:80/channel.3.m3u8#https://www.navchina.cf/IPTV/now.php?id=331
now新聞台,http://ewcdnsite06.nowe.com/session/09-1464fe1525d61d73690f604dfa424/Content/HLS/LIVE/Channel(HLS_CH332N)/index.m3u8?token=98e108eafa0f30cb4f4b083f51211de1_1635652388#http://v3948069e.live.126.net/live/uadgdzil39460877/19.flv#http://iptv2.phoves.com.cn:80/iptv/api/proxy.php?vid=xg&id=238&t=1633129423&sign=204e76a8f11f28e92a3e201a49dd7516#https://ye23.byethost32.com/dl/now.php?id=332#http://livetv.dnsfor.me:80/channel.4.m3u8#https://www.navchina.cf/IPTV/now.php?id=332
now財經台,https://www.navchina.cf/IPTV/now.php?id=333
now SPORTS PRIME,http://livetv.dnsfor.me:80/channel.12.m3u8
賽馬 直擊,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-HR-NO/02.m3u8
亞視追撃搜,https://15813114727637862976168173814320.live.prod.hkatv.com/a1_cbr_hi_1080p.m3u8
HKS,https://30e433a4967c6868ab183a88288bcd03.live.prod.hkatv.com/h1_cbr_lo_720p.m3u8
星空衛視,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=233
阳光卫视,https://stream.isuntv.com/680k/mid_video_index.m3u8
C+,http://live-hwcdn-drm.utvlive.top/live/aeeece42db6f4e7e8c332bae1ab9edf4/c95d1f3411ef425087cc48da03719c08.m3u8
亞旅衛視,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
熱血時報,http://ptmirror3.passiontimes.hk/hls3/582000/stream.m3u8
香港01直播1台,https://live.cdn.hk01.com/origin/smil:01news.smil/chunklist_b2096000.m3u8
香港01直播2台,https://live2.cdn.hk01.com/origin/smil:Sudden01.smil/chunklist_b1896000.m3u8
東網直播1台,https://streamw-az-news3.on.cc/video/playlist720p.m3u8
東網直播2台,https://streama-aws-news2.on.cc/src/remote1_hd.smil/chunklist_b1596000.m3u8
東網喝彩台CH 1,https://streamw-az-hk11.on.cc/src/smil:remote1_hd.smil/chunklist_b6628000.m3u8

澳門,#genre#
澳視澳門,http://live3.tdm.com.mo/ch1/ch1.live/playlist.m3u8
澳視葡文,http://live4.tdm.com.mo/ch2/_definst_//ch2.live/playlist.m3u8
澳門MACAU,http://live4.tdm.com.mo/ch3/_definst_//ch3.live/playlist.m3u8
澳門體育,http://live3.tdm.com.mo/ch4/sport_ch4.live/playlist.m3u8
澳門資訊,http://live4.tdm.com.mo/ch5/_difinst_/info_ch5.live/playlist.m3u8
澳門綜藝,http://live3.tdm.com.mo/ch6/hd_ch6.live/playlist.m3u8
澳門立法會直播,http://live4.tdm.com.mo/tv/ch21.live/playlist.m3u8
澳門立法會直播 (葡文),https://live4.tdm.com.mo/tv/ch22.live/playlist.m3u8
澳亚卫视,http://61.58.60.230:9319/live/256.m3u8
蓮花衛視,http://220.158.149.14:9999/live/TV00000000000000000069@HHZT;LIVE
澳門有線 CH1,http://202.175.127.77/live/show/ch1/index.m3u8
澳門互動新聞台,http://202.175.127.77/live/show/ch2/index.m3u8
澳門有線 CH3,http://202.175.127.77/live/show/ch3/index.m3u8

港台外网,#genre#
台視新聞,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ttvnews.m3u8
民視新聞,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ftvnews.m3u8
華視新聞,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ctsnews.m3u8
中視新聞,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ctvnews.m3u8
中天新聞,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ctinews.m3u8
中天电视,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ctitv.m3u8
TVBSNEWS,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/tvbsnews.m3u8
三立LIVE新聞,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/setlive.m3u8
三立 iNEWS 新聞,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/setinews.m3u8
寰宇新聞頻道,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/hyxw.m3u8
東森新聞,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ebcnews.m3u8
東森幼幼,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ebcyoyo.m3u8
天才衝衝衝,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ctsshow.m3u8
大愛一臺,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/daai1.m3u8
大愛二臺,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/daai2.m3u8
大愛海外頻道,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/daai3.m3u8
彰化生活台,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/sdtv.m3u8
GSTV 幸福空間居家台,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/gstv.m3u8
SBN全球財經台,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/sbn.m3u8
運通財經台,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/eftv.m3u8
國會頻道１,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/palimentary1.m3u8
國會頻道２,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/palimentary2.m3u8
Hit Fm 107.7,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/hitfm.m3u8
網路流行音樂電台Chinese POP Music,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/cpop.m3u8
8FM_my,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/8fm.m3u8
ABC News (Australia),https://raw.githubusercontent.com/etag2000/IPTV/YTlive/abcnewsau.m3u8
ABC News (US),https://raw.githubusercontent.com/etag2000/IPTV/YTlive/abcnewsus.m3u8
ABC 7 News,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/abc7news.m3u8
Africa News,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/africanews.m3u8
ARIRANG NEWS,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/arirangnews.m3u8
